student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade
11864,15,female,private,graduate,2.8,72.8,yes,<15 min,yes,online videos,46.9,63.0,48.1,60.9,d
10994,19,other,private,no formal,2.5,72.7,yes,<15 min,yes,textbook,41.1,52.0,69.1,50.4,e
5974,14,male,public,post graduate,2.6,88.2,yes,15-30 min,no,notes,43.1,33.8,48.9,48.3,e
6237,18,female,public,graduate,3.3,87.6,no,15-30 min,no,coaching,58.5,71.2,63.2,65.8,d
8278,18,other,public,graduate,0.7,63.8,yes,30-60 min,yes,group study,21.0,43.9,15.0,22.6,f
11308,16,female,private,no formal,1.0,55.2,yes,15-30 min,yes,coaching,47.6,22.7,32.5,36.0,f
12425,16,female,private,no formal,6.0,64.1,yes,<15 min,yes,notes,61.1,60.5,88.3,80.0,c
2469,14,other,public,phd,1.2,58.9,yes,<15 min,yes,coaching,45.6,27.5,32.0,31.3,f
6218,15,other,private,phd,4.4,70.0,yes,15-30 min,yes,coaching,48.6,38.7,55.7,61.0,d
3620,14,female,public,graduate,3.7,53.1,yes,>60 min,yes,mixed,36.7,35.3,14.1,43.0,e
1637,14,other,private,high school,2.1,88.8,yes,<15 min,no,mixed,43.5,29.6,46.5,46.0,e
8156,17,male,private,post graduate,2.2,75.4,yes,15-30 min,no,online videos,47.9,45.8,48.6,43.7,e
3584,15,other,private,no formal,1.5,71.3,yes,15-30 min,no,notes,43.8,55.0,53.0,44.1,e
4010,14,female,private,diploma,3.6,93.2,yes,>60 min,yes,group study,69.5,57.9,64.2,59.3,d
3327,14,other,private,high school,2.4,99.5,yes,30-60 min,yes,online videos,56.6,46.6,60.1,49.5,e
10411,17,male,private,post graduate,2.2,90.1,yes,15-30 min,yes,notes,61.8,59.4,58.7,60.0,d
8149,14,female,private,graduate,2.8,94.3,no,30-60 min,yes,mixed,44.1,82.9,66.1,59.0,d
14040,17,female,public,phd,4.8,80.9,yes,15-30 min,yes,textbook,79.8,80.2,87.1,77.4,c
2218,19,male,private,post graduate,4.2,67.5,yes,15-30 min,yes,textbook,63.4,64.7,60.9,66.4,d
14076,18,other,private,no formal,0.6,88.8,yes,<15 min,no,textbook,30.2,38.3,36.7,34.5,f
4968,16,female,private,graduate,5.1,94.5,yes,>60 min,no,mixed,77.2,62.2,74.1,73.3,c
2370,15,male,public,graduate,0.7,88.8,yes,>60 min,yes,coaching,38.9,35.9,39.5,31.6,f
3639,14,male,public,no formal,1.9,59.6,no,15-30 min,yes,textbook,36.2,31.7,47.7,33.9,f
10696,18,other,private,post graduate,5.7,76.9,yes,30-60 min,yes,mixed,78.8,54.4,66.3,74.9,c
9136,14,other,public,post graduate,5.8,77.2,yes,>60 min,yes,notes,87.0,78.5,79.6,82.6,c
5723,18,female,private,post graduate,2.8,86.1,yes,<15 min,yes,mixed,54.7,47.1,53.5,52.3,e
11030,14,male,private,phd,2.5,63.0,yes,<15 min,no,mixed,47.1,34.8,42.5,39.0,f
10853,19,other,private,graduate,6.2,53.0,yes,>60 min,yes,mixed,80.3,68.7,94.8,76.1,c
11129,19,other,private,high school,3.5,93.0,yes,30-60 min,no,textbook,50.8,46.9,62.4,60.9,d
4445,18,male,public,no formal,5.2,97.3,yes,<15 min,yes,textbook,68.6,82.1,63.4,77.8,c
7619,15,male,private,no formal,5.4,82.0,yes,<15 min,no,textbook,69.0,86.1,75.8,76.1,c
3948,16,male,public,graduate,1.6,96.0,yes,<15 min,yes,textbook,44.0,43.3,56.3,53.1,e
1677,14,male,private,diploma,0.8,88.9,yes,15-30 min,yes,textbook,37.7,41.6,42.3,43.8,e
1197,18,female,public,no formal,5.1,80.0,yes,<15 min,yes,mixed,76.7,73.8,54.4,66.0,d
12298,19,male,private,diploma,7.2,74.6,no,30-60 min,no,notes,79.8,60.8,76.3,81.8,c
2788,14,male,private,diploma,4.3,72.6,yes,30-60 min,no,textbook,64.3,62.5,53.3,57.7,d
7433,16,female,public,diploma,2.3,72.0,yes,>60 min,no,group study,28.8,22.7,31.7,38.6,f
9654,15,female,private,no formal,2.2,65.6,yes,>60 min,no,online videos,32.4,55.9,43.8,39.8,f
7928,15,male,public,phd,2.9,65.2,no,>60 min,yes,group study,58.7,37.8,54.5,56.2,d
3319,15,male,public,high school,4.3,78.8,yes,<15 min,no,online videos,60.6,59.9,83.8,69.0,d
8859,15,male,private,high school,6.3,86.5,yes,30-60 min,no,coaching,80.0,90.4,88.6,94.0,b
6690,17,male,private,phd,1.3,92.4,yes,15-30 min,no,textbook,38.6,58.6,43.9,46.5,e
13811,17,male,public,graduate,2.2,81.6,yes,30-60 min,no,online videos,54.3,62.6,64.4,56.7,d
2177,14,female,public,phd,7.9,88.0,yes,30-60 min,no,notes,96.3,98.5,100.0,100.0,a
3744,16,male,private,high school,7.7,64.4,yes,30-60 min,yes,online videos,87.9,85.0,72.3,86.4,b
8793,17,female,private,high school,5.6,97.7,yes,>60 min,no,group study,97.1,95.7,99.5,92.9,b
10845,18,female,public,diploma,1.9,67.8,no,<15 min,yes,notes,60.3,55.5,56.4,50.9,e
4423,18,female,private,post graduate,4.1,98.6,yes,15-30 min,no,mixed,67.5,82.9,79.5,73.3,c
3825,17,male,public,phd,4.8,68.2,yes,30-60 min,yes,notes,72.5,64.6,64.7,59.3,d
12099,16,male,private,graduate,3.4,72.9,yes,30-60 min,yes,online videos,54.0,59.3,50.7,50.8,e
9172,18,other,private,graduate,5.6,58.8,yes,>60 min,no,notes,67.7,64.0,74.3,66.8,d
2452,19,other,public,high school,5.8,91.7,no,<15 min,no,online videos,77.7,84.9,65.1,76.4,c
629,17,other,public,post graduate,3.4,65.8,yes,30-60 min,yes,mixed,34.2,47.1,28.1,47.1,e
9822,14,other,public,high school,5.0,53.8,yes,15-30 min,yes,mixed,76.7,67.6,68.1,66.6,d
7779,16,female,public,diploma,7.7,82.9,yes,<15 min,yes,group study,96.5,100.0,90.2,96.9,a
3697,15,other,private,diploma,1.9,61.3,yes,<15 min,no,mixed,49.6,60.0,56.2,45.6,e
11623,18,female,private,no formal,2.5,97.1,yes,30-60 min,yes,notes,52.9,58.2,52.8,57.9,d
3675,17,other,public,graduate,1.0,65.3,yes,>60 min,yes,coaching,30.6,14.2,37.5,26.7,f
3930,18,other,private,no formal,1.6,70.8,yes,30-60 min,yes,notes,42.7,69.6,45.5,44.0,e
2766,17,female,private,no formal,6.2,76.3,yes,<15 min,yes,coaching,100.0,86.8,73.4,83.4,c
4370,17,male,private,diploma,6.4,52.8,yes,15-30 min,no,notes,92.1,68.8,49.0,62.9,d
12973,19,female,private,phd,6.5,81.9,no,30-60 min,yes,online videos,70.1,76.6,67.4,79.9,c
8308,16,female,private,high school,4.2,55.5,yes,>60 min,yes,online videos,59.6,57.1,63.1,57.5,d
4957,14,male,private,high school,2.8,63.3,yes,30-60 min,yes,group study,48.3,63.1,42.6,51.9,e
10196,17,female,public,phd,2.5,88.2,yes,30-60 min,yes,online videos,49.8,57.1,39.2,53.7,e
693,19,male,public,phd,1.5,91.9,no,<15 min,yes,group study,60.8,39.9,50.2,41.9,e
3163,14,female,public,phd,3.6,85.3,yes,30-60 min,no,coaching,41.4,41.3,56.6,58.0,d
1106,15,other,private,post graduate,3.7,59.1,yes,>60 min,no,online videos,67.7,48.8,65.2,63.2,d
14660,16,other,public,post graduate,7.6,88.0,yes,30-60 min,no,online videos,100.0,100.0,100.0,100.0,a
3009,17,female,private,diploma,2.0,75.8,yes,<15 min,no,notes,66.4,44.6,59.0,55.8,d
2162,15,female,public,no formal,2.6,78.7,no,>60 min,yes,group study,64.3,62.8,65.0,58.6,d
14081,14,other,private,high school,1.8,67.4,no,15-30 min,no,mixed,29.0,43.4,40.8,32.9,f
8346,19,female,public,phd,5.0,84.8,yes,>60 min,yes,online videos,71.9,61.7,68.1,65.0,d
14189,19,male,private,phd,6.4,74.5,yes,15-30 min,yes,coaching,78.2,88.2,86.4,79.8,c
13716,15,other,public,graduate,6.6,66.7,yes,>60 min,no,group study,82.1,57.1,67.1,79.0,c
3700,18,male,public,diploma,5.2,67.1,yes,<15 min,yes,coaching,59.2,68.6,48.9,66.0,d
13578,18,female,private,high school,4.4,83.0,no,30-60 min,yes,coaching,65.6,70.6,67.6,65.2,d
12603,19,other,public,graduate,2.5,99.5,yes,>60 min,yes,group study,44.9,69.4,49.4,56.7,d
3787,15,male,private,phd,4.8,54.2,yes,15-30 min,no,online videos,30.1,43.7,65.4,50.6,e
9257,16,other,public,no formal,6.5,83.6,yes,<15 min,yes,notes,79.4,73.2,90.7,89.9,b
4201,18,male,public,no formal,1.8,60.9,yes,>60 min,yes,online videos,42.6,43.3,69.0,44.7,e
14213,19,other,private,no formal,5.9,99.6,yes,30-60 min,yes,coaching,76.6,71.2,90.5,81.0,c
1914,18,other,private,diploma,5.6,60.6,yes,<15 min,yes,mixed,81.5,69.5,64.9,65.2,d
9409,15,male,private,phd,4.2,62.5,yes,30-60 min,no,mixed,42.4,46.6,28.6,49.7,e
5521,16,female,public,high school,2.3,89.6,yes,15-30 min,yes,group study,52.9,66.2,60.1,61.7,d
10594,19,other,public,phd,6.6,99.6,no,30-60 min,no,notes,82.6,88.2,75.1,86.0,b
1773,16,male,public,graduate,5.1,97.8,yes,15-30 min,yes,textbook,72.9,73.5,67.2,74.9,c
10153,16,other,public,diploma,3.2,58.1,yes,15-30 min,no,online videos,29.1,63.2,50.4,42.1,e
2781,15,male,private,no formal,5.2,68.4,yes,<15 min,no,mixed,86.3,73.0,76.5,78.8,c
13892,18,female,private,high school,7.8,90.6,yes,<15 min,yes,textbook,78.7,97.4,68.6,90.0,b
12997,15,male,private,graduate,4.4,79.4,no,30-60 min,no,group study,48.8,69.0,45.5,57.4,d
7424,18,other,public,no formal,7.7,73.3,yes,15-30 min,no,notes,88.6,100.0,93.8,98.5,a
12939,18,male,public,no formal,1.3,86.2,yes,30-60 min,no,group study,42.7,39.7,63.1,53.7,e
2872,19,other,private,diploma,4.1,70.6,no,30-60 min,yes,notes,67.1,65.2,49.3,64.1,d
13235,15,female,public,graduate,7.9,63.6,yes,30-60 min,no,coaching,82.3,74.8,83.9,86.7,b
661,15,male,public,high school,5.2,50.8,yes,<15 min,no,group study,53.0,43.3,64.9,53.0,e
6243,19,other,private,diploma,1.2,79.5,yes,15-30 min,yes,online videos,33.9,44.4,47.4,51.3,e
10828,15,other,private,post graduate,7.6,77.9,yes,15-30 min,no,textbook,100.0,98.5,86.9,93.4,b
10522,17,other,private,no formal,3.8,91.1,yes,<15 min,yes,notes,55.6,75.0,62.3,63.6,d
12147,14,male,public,post graduate,2.1,96.8,yes,<15 min,yes,notes,72.8,49.5,39.3,62.2,d
10643,18,other,private,phd,2.6,85.0,yes,30-60 min,yes,online videos,65.3,56.2,60.7,60.8,d
1133,18,male,private,no formal,4.2,85.1,yes,15-30 min,no,coaching,69.5,61.3,67.3,69.8,d
700,14,other,public,graduate,4.4,54.7,no,15-30 min,yes,mixed,53.5,53.2,51.4,51.7,e
14535,15,other,public,no formal,5.8,67.2,yes,>60 min,yes,mixed,65.8,74.6,82.1,69.8,d
7471,18,male,public,post graduate,2.3,81.7,yes,>60 min,yes,group study,55.3,52.9,42.5,58.2,d
10231,14,other,public,diploma,4.0,53.5,yes,>60 min,no,coaching,48.7,62.6,52.2,48.2,e
14663,14,other,private,high school,4.4,92.4,yes,30-60 min,yes,online videos,87.3,73.5,54.8,67.5,d
6298,19,male,private,graduate,4.1,93.7,yes,<15 min,yes,notes,67.2,71.2,86.3,65.1,d
12840,18,other,private,graduate,4.1,88.5,yes,15-30 min,yes,group study,68.2,50.3,61.1,72.0,c
7813,14,female,private,phd,5.2,70.4,yes,15-30 min,no,textbook,64.2,82.9,69.8,73.2,c
12693,19,female,private,diploma,5.4,99.0,no,15-30 min,no,coaching,75.0,80.5,78.6,76.5,c
4558,19,other,public,graduate,0.6,58.3,yes,>60 min,yes,group study,18.2,4.1,18.7,22.6,f
2180,16,female,public,diploma,7.7,95.3,yes,15-30 min,no,group study,100.0,94.8,100.0,100.0,a
11031,15,other,public,diploma,2.0,55.7,yes,<15 min,no,notes,41.8,35.5,50.6,41.7,e
9066,17,other,private,graduate,1.2,50.4,yes,30-60 min,yes,coaching,30.9,37.7,23.2,37.0,f
8276,19,other,private,phd,7.8,84.4,yes,<15 min,yes,coaching,93.4,92.7,100.0,94.8,b
1423,17,male,public,no formal,6.2,69.6,yes,>60 min,no,coaching,74.9,82.1,68.3,75.9,c
10868,16,other,private,high school,7.3,85.7,no,>60 min,no,mixed,100.0,97.2,68.5,92.2,b
3181,15,other,private,post graduate,1.3,95.6,no,<15 min,yes,textbook,67.1,52.5,63.4,58.3,d
4317,19,other,public,high school,7.9,96.7,yes,<15 min,no,group study,85.2,100.0,100.0,97.3,a
12168,14,female,private,diploma,2.5,65.2,no,>60 min,no,mixed,22.3,50.2,33.1,39.3,f
6697,19,other,private,phd,3.9,91.2,yes,30-60 min,yes,notes,55.2,75.0,75.7,66.5,d
9584,14,other,private,diploma,6.4,84.1,yes,15-30 min,no,mixed,90.5,92.0,92.3,91.2,b
11411,14,female,public,phd,5.2,84.9,yes,>60 min,no,coaching,85.1,86.5,64.6,82.9,c
12400,19,male,private,no formal,5.1,82.4,yes,15-30 min,yes,notes,72.5,66.5,84.7,75.7,c
615,18,other,public,high school,2.5,82.7,no,30-60 min,no,group study,49.7,69.6,56.5,56.0,d
13870,17,male,public,graduate,7.9,88.9,yes,>60 min,yes,mixed,83.6,89.7,97.4,95.1,a
11164,16,female,public,graduate,7.1,63.8,yes,<15 min,yes,notes,68.4,66.5,56.9,82.6,c
11758,18,other,private,high school,5.1,94.6,no,15-30 min,yes,group study,100.0,90.1,79.0,84.3,c
11769,16,male,public,post graduate,3.9,69.2,yes,30-60 min,yes,mixed,64.2,48.6,61.9,53.9,e
4571,18,male,private,diploma,4.6,56.1,yes,>60 min,no,group study,68.1,69.4,63.5,68.2,d
14202,16,other,private,diploma,2.6,85.5,yes,<15 min,yes,online videos,45.0,55.3,57.4,46.8,e
271,15,other,public,phd,1.4,55.1,yes,30-60 min,no,group study,18.7,23.0,22.3,30.2,f
12259,14,female,public,diploma,1.2,56.2,yes,30-60 min,no,online videos,51.2,28.4,41.3,33.4,f
2469,14,other,public,phd,1.2,58.9,yes,<15 min,yes,coaching,45.6,27.5,32.0,31.3,f
14209,18,other,private,graduate,3.0,81.4,yes,30-60 min,no,group study,65.7,69.8,57.8,61.7,d
9583,18,male,public,phd,0.8,71.1,no,30-60 min,no,mixed,44.5,43.1,29.1,34.6,f
11547,19,other,private,phd,6.7,75.7,yes,>60 min,yes,textbook,82.5,82.6,67.2,81.9,c
12328,17,female,public,high school,1.3,91.2,yes,>60 min,no,textbook,52.1,52.8,40.2,48.8,e
14271,16,female,private,post graduate,3.7,87.0,no,30-60 min,no,textbook,64.5,66.6,45.5,68.3,d
14525,19,male,private,high school,1.7,96.0,no,<15 min,yes,group study,32.7,63.4,51.1,49.3,e
13282,14,female,private,phd,7.1,97.9,yes,<15 min,no,online videos,100.0,100.0,95.9,98.6,a
14301,15,female,private,diploma,2.9,53.6,no,<15 min,no,notes,33.2,19.0,18.7,35.4,f
3608,18,female,private,no formal,4.7,68.8,yes,30-60 min,yes,mixed,76.6,81.8,60.0,73.8,c
10776,15,male,public,no formal,0.6,62.8,yes,<15 min,yes,mixed,50.3,24.0,34.7,39.3,f
12266,18,other,public,high school,6.0,98.1,no,>60 min,no,textbook,99.9,100.0,100.0,96.9,a
3076,18,female,private,post graduate,6.1,51.0,yes,>60 min,no,coaching,64.1,53.4,80.4,59.7,d
12099,16,male,private,graduate,3.4,72.9,yes,30-60 min,yes,online videos,54.0,59.3,50.7,50.8,e
290,16,other,public,graduate,0.6,62.9,yes,15-30 min,yes,group study,27.4,42.7,27.9,31.0,f
8121,16,male,public,diploma,6.8,77.7,yes,<15 min,no,textbook,75.7,95.9,90.3,84.2,c
10673,15,female,private,phd,6.4,73.7,yes,<15 min,no,textbook,54.6,78.6,81.0,77.7,c
6615,15,female,public,phd,7.9,84.6,yes,30-60 min,yes,coaching,99.2,96.2,100.0,94.1,b
3253,14,other,private,graduate,1.1,53.7,yes,15-30 min,yes,mixed,29.7,35.5,14.4,35.9,f
7416,18,female,public,graduate,5.8,61.3,no,<15 min,yes,group study,87.6,82.0,81.3,80.3,c
6772,18,male,public,high school,4.0,62.4,yes,<15 min,no,mixed,53.5,62.8,55.8,59.2,d
279,14,female,public,high school,4.3,84.4,yes,30-60 min,no,textbook,57.5,61.8,71.5,70.7,c
11117,16,other,private,high school,4.2,53.5,yes,15-30 min,no,online videos,47.7,53.2,46.8,53.1,e
581,14,female,private,post graduate,5.5,68.4,no,<15 min,no,coaching,86.5,92.5,73.9,76.6,c
4959,19,other,private,high school,1.3,53.7,yes,15-30 min,no,coaching,35.9,41.6,36.5,37.3,f
8446,16,female,public,diploma,3.7,83.8,yes,30-60 min,yes,notes,81.5,60.9,47.1,62.3,d
4277,14,female,private,graduate,5.4,67.2,yes,>60 min,yes,textbook,82.4,66.1,57.7,74.4,c
7998,16,female,private,post graduate,4.7,82.2,yes,>60 min,no,group study,37.5,51.9,50.5,62.6,d
4777,16,other,public,post graduate,5.0,94.6,yes,30-60 min,no,coaching,63.2,64.3,86.7,72.9,c
825,17,other,public,high school,1.2,99.1,yes,>60 min,yes,notes,57.4,69.9,48.7,53.1,e
3833,18,other,public,no formal,2.3,87.6,yes,30-60 min,no,coaching,56.4,54.7,51.6,55.9,d
8892,16,female,private,post graduate,1.8,98.4,yes,<15 min,no,textbook,63.1,36.0,57.8,61.6,d
14902,15,other,public,graduate,3.2,77.2,yes,>60 min,no,online videos,58.9,71.1,65.8,57.3,d
5446,16,female,private,high school,0.7,69.9,yes,15-30 min,yes,textbook,26.6,37.1,56.8,31.2,f
1381,19,male,private,phd,1.5,98.7,yes,15-30 min,yes,coaching,26.8,50.2,45.4,50.0,e
12089,18,other,public,phd,5.0,69.0,yes,30-60 min,no,group study,61.8,82.7,70.0,74.5,c
9866,18,male,public,diploma,7.3,56.9,no,15-30 min,yes,notes,87.5,76.2,65.7,83.4,c
10920,14,other,private,high school,3.7,70.2,yes,>60 min,yes,group study,60.3,55.1,42.0,54.4,e
6535,19,female,private,no formal,5.4,84.3,yes,<15 min,no,group study,93.3,96.5,84.0,81.0,c
13927,16,female,private,high school,1.3,68.3,yes,<15 min,yes,group study,24.8,48.3,33.0,28.7,f
14246,19,other,private,post graduate,0.7,89.6,yes,<15 min,yes,coaching,22.7,33.3,39.7,36.8,f
3157,18,other,public,post graduate,2.9,89.6,yes,30-60 min,yes,coaching,65.7,48.8,71.8,63.3,d
11581,18,female,public,post graduate,6.6,77.8,yes,30-60 min,yes,online videos,90.3,77.7,73.1,75.8,c
4308,18,other,public,diploma,2.3,69.8,yes,>60 min,no,textbook,38.9,63.3,57.6,52.3,e
5635,18,male,public,phd,7.6,58.2,no,<15 min,no,group study,78.1,74.1,94.1,78.9,c
8576,15,male,public,diploma,6.4,82.4,no,15-30 min,yes,textbook,97.8,87.6,78.3,87.2,b
5811,18,male,private,diploma,1.9,61.3,yes,>60 min,no,notes,34.6,55.8,37.6,43.8,e
8534,16,female,private,graduate,1.3,68.8,yes,15-30 min,yes,group study,25.3,23.8,36.0,30.6,f
5935,19,other,public,phd,6.4,92.6,no,<15 min,no,notes,89.4,84.3,98.8,92.6,b
10180,15,other,public,high school,6.4,78.3,yes,<15 min,yes,group study,77.1,68.5,77.9,82.0,c
12252,15,female,private,high school,5.1,56.1,yes,30-60 min,no,textbook,54.1,52.9,76.0,59.6,d
13132,18,female,private,diploma,1.9,71.6,yes,<15 min,no,online videos,59.8,48.9,28.2,52.8,e
3110,15,other,private,phd,0.5,90.5,yes,15-30 min,no,notes,56.4,55.0,46.7,48.0,e
4083,18,other,private,no formal,1.5,56.3,yes,>60 min,yes,mixed,50.2,40.8,39.7,31.9,f
13823,15,male,public,post graduate,4.6,77.3,no,15-30 min,no,group study,69.1,76.8,85.5,77.0,c
12708,16,female,private,phd,6.7,68.6,yes,30-60 min,yes,textbook,74.9,85.8,76.2,83.9,c
10991,16,female,public,high school,5.9,85.4,yes,30-60 min,yes,mixed,64.2,54.1,65.7,71.8,c
3241,15,female,public,no formal,6.1,80.3,no,<15 min,no,online videos,98.8,71.4,78.5,85.9,b
10181,18,male,public,graduate,4.9,55.2,yes,>60 min,yes,group study,79.5,68.8,59.4,55.4,d
6029,17,female,private,no formal,3.4,73.2,yes,>60 min,no,group study,52.0,64.0,67.6,60.4,d
11607,18,male,private,no formal,1.0,79.3,yes,15-30 min,no,group study,39.0,38.4,51.0,46.5,e
1850,14,female,private,phd,6.6,55.8,yes,15-30 min,no,coaching,67.1,75.8,66.7,66.0,d
8498,15,male,private,no formal,6.1,77.2,yes,30-60 min,no,online videos,79.7,94.4,79.9,86.9,b
11806,14,female,public,post graduate,5.6,98.6,yes,<15 min,no,coaching,79.7,85.9,71.7,82.1,c
2750,19,male,private,diploma,6.8,73.6,yes,30-60 min,yes,notes,72.1,59.8,84.5,75.3,c
13157,16,other,public,high school,5.4,78.4,yes,<15 min,no,notes,65.6,62.6,83.0,70.4,c
6681,15,male,public,post graduate,7.1,95.1,yes,15-30 min,no,mixed,82.0,71.0,81.4,88.8,b
9328,14,other,public,post graduate,5.9,96.0,yes,30-60 min,yes,coaching,93.0,94.9,100.0,95.0,a
13723,18,other,public,post graduate,6.3,59.2,yes,<15 min,no,coaching,61.9,71.3,63.0,64.6,d
206,15,female,private,diploma,6.0,91.8,yes,15-30 min,no,mixed,72.1,93.0,76.3,82.7,c
7353,16,other,public,high school,4.7,90.3,yes,>60 min,yes,textbook,70.2,68.0,56.8,73.3,c
4592,14,female,private,graduate,7.3,67.1,no,15-30 min,yes,mixed,70.6,84.8,70.8,81.7,c
3451,16,other,private,no formal,6.3,82.8,yes,<15 min,yes,group study,90.7,93.8,86.7,90.9,b
7215,15,male,private,high school,2.2,86.0,yes,15-30 min,no,group study,62.7,39.9,65.2,55.1,d
14198,15,female,private,no formal,4.8,88.5,yes,15-30 min,yes,coaching,86.2,67.7,69.7,74.7,c
3812,16,female,public,no formal,5.8,52.4,yes,<15 min,no,coaching,69.6,77.5,88.9,76.9,c
11815,14,male,private,graduate,1.9,89.0,yes,<15 min,no,notes,58.1,50.2,50.1,60.4,d
11792,18,other,private,graduate,5.1,52.7,yes,30-60 min,no,mixed,55.1,60.6,68.8,60.1,d
10744,19,male,public,graduate,2.3,95.1,no,30-60 min,no,mixed,44.2,55.0,56.7,52.7,e
5142,14,female,public,high school,4.9,84.7,yes,30-60 min,no,group study,78.1,90.6,88.4,81.8,c
12501,15,other,private,diploma,2.2,98.2,yes,<15 min,yes,textbook,73.8,57.4,52.4,57.7,d
8502,16,other,public,post graduate,8.0,84.4,yes,15-30 min,no,textbook,97.3,100.0,90.0,100.0,a
2709,18,female,private,high school,7.3,56.1,yes,15-30 min,yes,textbook,98.2,79.9,96.8,88.1,b
1992,16,female,private,no formal,2.4,95.4,yes,>60 min,yes,notes,50.5,47.2,75.1,56.8,d
8464,14,female,private,post graduate,7.9,91.0,yes,30-60 min,no,textbook,93.9,100.0,93.7,100.0,a
11835,19,other,private,graduate,0.5,99.4,yes,>60 min,no,textbook,37.7,26.7,29.1,36.4,f
12279,14,female,public,high school,5.7,69.9,yes,15-30 min,yes,group study,79.5,84.1,85.0,81.0,c
10015,18,other,public,graduate,6.9,86.7,yes,30-60 min,yes,coaching,77.4,100.0,70.3,86.1,b
3274,16,female,private,no formal,0.6,81.4,yes,>60 min,no,notes,16.6,37.3,44.4,29.5,f
14368,16,other,public,high school,1.3,98.6,yes,<15 min,yes,textbook,60.2,55.0,34.3,50.7,e
4539,19,female,public,graduate,5.1,78.3,yes,15-30 min,yes,group study,70.4,66.8,81.9,79.0,c
14498,18,other,private,phd,8.0,58.8,yes,<15 min,no,textbook,100.0,100.0,90.9,95.4,a
12542,16,other,public,diploma,6.7,97.7,yes,15-30 min,no,textbook,89.3,100.0,100.0,95.9,a
8713,19,other,public,diploma,4.3,50.1,yes,15-30 min,yes,group study,37.6,48.7,53.8,45.4,e
9169,18,other,public,diploma,0.6,98.3,yes,<15 min,yes,online videos,51.5,26.6,37.1,37.7,f
3723,18,male,private,no formal,7.4,58.5,yes,30-60 min,no,notes,69.1,64.2,97.3,73.4,c
3552,17,male,private,post graduate,5.0,57.6,yes,30-60 min,no,textbook,58.9,83.0,61.1,69.7,d
12298,19,male,private,diploma,7.2,74.6,no,30-60 min,no,notes,79.8,60.8,76.3,81.8,c
10966,16,other,public,graduate,3.1,58.0,yes,15-30 min,yes,textbook,38.4,63.7,36.2,45.9,e
10745,18,other,public,graduate,1.3,67.0,yes,>60 min,no,group study,47.1,49.1,21.7,42.1,e
2833,15,other,public,graduate,3.8,65.2,yes,30-60 min,no,mixed,62.0,58.6,59.5,56.2,d
12100,17,male,public,phd,1.1,72.4,yes,30-60 min,yes,online videos,44.7,25.4,38.3,44.8,e
5680,14,other,private,diploma,3.3,82.4,yes,>60 min,no,group study,44.9,49.5,51.8,54.0,e
6580,16,male,private,graduate,2.7,58.2,yes,30-60 min,yes,notes,56.1,39.4,51.5,46.3,e
13423,17,female,private,post graduate,1.9,50.2,yes,15-30 min,yes,coaching,40.9,37.3,31.3,34.7,f
153,19,female,public,diploma,0.8,56.3,yes,>60 min,no,notes,12.8,26.2,14.7,22.6,f
5755,14,female,private,high school,6.8,66.6,no,<15 min,no,mixed,78.4,86.3,75.1,79.7,c
11157,15,other,private,graduate,6.5,66.1,yes,>60 min,yes,mixed,80.5,73.4,80.2,72.3,c
11109,15,female,private,diploma,5.0,57.9,yes,30-60 min,yes,notes,62.3,67.8,67.3,59.2,d
2801,18,male,private,graduate,6.4,57.9,yes,<15 min,no,mixed,85.7,72.8,82.7,71.9,c
14145,17,other,private,phd,4.9,72.1,yes,>60 min,yes,mixed,69.3,57.7,83.5,69.6,d
5311,19,male,public,no formal,3.5,99.7,yes,<15 min,no,coaching,70.4,81.8,63.8,69.3,d
9945,15,other,public,high school,1.6,77.9,yes,<15 min,yes,online videos,41.8,32.7,54.7,41.5,e
2611,19,male,private,diploma,5.0,91.1,yes,<15 min,yes,coaching,70.6,90.3,86.8,70.7,c
12068,14,other,private,post graduate,1.8,70.5,yes,30-60 min,no,mixed,39.9,64.3,64.6,51.4,e
1105,15,other,public,diploma,7.9,88.3,yes,30-60 min,yes,online videos,92.2,76.0,89.7,100.0,a
